msEntrez,Association,PMID,Source
22589,ID/DD,24805811,DBD-Genes-Full-Data
22589,ID/DD,24805811,DBD-Genes-Full-Data
22589,ID/DD,24805811,DBD-Genes-Full-Data
22589,ID/DD,24690944,DBD-Genes-Full-Data
22589,ID/DD,25533962,DBD-Genes-Full-Data
22589,ID/DD,25167861,DBD-Genes-Full-Data
22589,ID/DD,25649377,DBD-Genes-Full-Data
22589,ID/DD,25649377,DBD-Genes-Full-Data
22589,ID/DD,24088041,DBD-Genes-Full-Data
319974,ID/DD,24459036,DBD-Genes-Full-Data
319974,ID/DD,25106414,DBD-Genes-Full-Data
319974,ID/DD,23332918,DBD-Genes-Full-Data
319974,ID/DD,23332918,DBD-Genes-Full-Data
319974,ID/DD,23332918,DBD-Genes-Full-Data
319974,ID/DD,23332918,DBD-Genes-Full-Data
319974,ID/DD,23332918,DBD-Genes-Full-Data
319974,ID/DD,23332918,DBD-Genes-Full-Data
319974,ID/DD,23332918,DBD-Genes-Full-Data
319974,ID/DD,23332918,DBD-Genes-Full-Data
319974,ID/DD,23332918,DBD-Genes-Full-Data
319974,ID/DD,23332918,DBD-Genes-Full-Data
319974,ID/DD,23332918,DBD-Genes-Full-Data
319974,ID/DD,23332918,DBD-Genes-Full-Data
319974,ID/DD,25205402,DBD-Genes-Full-Data
319974,ID/DD,25533962,DBD-Genes-Full-Data
319974,ID/DD,22102821,DBD-Genes-Full-Data
319974,ID/DD,22872102,DBD-Genes-Full-Data
319974,ID/DD,22872102,DBD-Genes-Full-Data
231841,ID/DD,25131622,DBD-Genes-Full-Data
231841,ID/DD,25500575,DBD-Genes-Full-Data
93871,ID/DD,22495309,DBD-Genes-Full-Data
56808,ID/DD,24358150,DBD-Genes-Full-Data
12361,ID/DD,22452838,DBD-Genes-Full-Data
12361,ID/DD,22452838,DBD-Genes-Full-Data
12361,ID/DD,22452838,DBD-Genes-Full-Data
12361,ID/DD,22452838,DBD-Genes-Full-Data
12361,ID/DD,22452838,DBD-Genes-Full-Data
12361,ID/DD,22452838,DBD-Genes-Full-Data
12361,ID/DD,22452838,DBD-Genes-Full-Data
12361,ID/DD,25533962,DBD-Genes-Full-Data
12361,ID/DD,25533962,DBD-Genes-Full-Data
12361,ID/DD,25326637,DBD-Genes-Full-Data
12361,ID/DD,24781210,DBD-Genes-Full-Data
12361,ID/DD,21954287,DBD-Genes-Full-Data
12361,ID/DD,21954287,DBD-Genes-Full-Data
12361,ID/DD,21954287,DBD-Genes-Full-Data
12361,ID/DD,21954287,DBD-Genes-Full-Data
12361,ID/DD,21954287,DBD-Genes-Full-Data
12361,ID/DD,21954287,DBD-Genes-Full-Data
12361,ID/DD,21954287,DBD-Genes-Full-Data
12361,ID/DD,21954287,DBD-Genes-Full-Data
12361,ID/DD,24088041,DBD-Genes-Full-Data
12402,ID/DD,25533962,DBD-Genes-Full-Data
12402,ID/DD,24463883,DBD-Genes-Full-Data
67015,ID/DD,23632794,DBD-Genes-Full-Data
217866,ID/DD,22495309,DBD-Genes-Full-Data
12554,ID/DD,24985125,DBD-Genes-Full-Data
12554,ID/DD,24038936,DBD-Genes-Full-Data
12554,ID/DD,24038936,DBD-Genes-Full-Data
382253,ID/DD,16611748,DBD-Genes-Full-Data
382253,ID/DD,16611748,DBD-Genes-Full-Data
382253,ID/DD,16611748,DBD-Genes-Full-Data
382253,ID/DD,16611748,DBD-Genes-Full-Data
382253,ID/DD,16611748,DBD-Genes-Full-Data
382253,ID/DD,22678952,DBD-Genes-Full-Data
382253,ID/DD,22678952,DBD-Genes-Full-Data
382253,ID/DD,22678952,DBD-Genes-Full-Data
382253,ID/DD,22678952,DBD-Genes-Full-Data
382253,ID/DD,22825934,DBD-Genes-Full-Data
382253,ID/DD,22825934,DBD-Genes-Full-Data
382253,ID/DD,25497044,DBD-Genes-Full-Data
382253,ID/DD,25497044,DBD-Genes-Full-Data
382253,ID/DD,20493745,DBD-Genes-Full-Data
382253,ID/DD,23934111,DBD-Genes-Full-Data
382253,ID/DD,21770923,DBD-Genes-Full-Data
382253,ID/DD,21770923,DBD-Genes-Full-Data
382253,ID/DD,21770923,DBD-Genes-Full-Data
382253,ID/DD,21770923,DBD-Genes-Full-Data
382253,ID/DD,21770923,DBD-Genes-Full-Data
382253,ID/DD,21770923,DBD-Genes-Full-Data
382253,ID/DD,22867051,DBD-Genes-Full-Data
382253,ID/DD,22867051,DBD-Genes-Full-Data
382253,ID/DD,19780792,DBD-Genes-Full-Data
382253,ID/DD,19780792,DBD-Genes-Full-Data
382253,ID/DD,19780792,DBD-Genes-Full-Data
382253,ID/DD,19780792,DBD-Genes-Full-Data
382253,ID/DD,19780792,DBD-Genes-Full-Data
382253,ID/DD,23583054,DBD-Genes-Full-Data
382253,ID/DD,23583054,DBD-Genes-Full-Data
382253,ID/DD,23583054,DBD-Genes-Full-Data
382253,ID/DD,23583054,DBD-Genes-Full-Data
382253,ID/DD,23583054,DBD-Genes-Full-Data
382253,ID/DD,18063413,DBD-Genes-Full-Data
382253,ID/DD,18063413,DBD-Genes-Full-Data
382253,ID/DD,19428276,DBD-Genes-Full-Data
382253,ID/DD,19241098,DBD-Genes-Full-Data
382253,ID/DD,19241098,DBD-Genes-Full-Data
382253,ID/DD,19241098,DBD-Genes-Full-Data
382253,ID/DD,19241098,DBD-Genes-Full-Data
382253,ID/DD,21765152,DBD-Genes-Full-Data
382253,ID/DD,21765152,DBD-Genes-Full-Data
382253,ID/DD,21765152,DBD-Genes-Full-Data
382253,ID/DD,21765152,DBD-Genes-Full-Data
382253,ID/DD,23647072,DBD-Genes-Full-Data
382253,ID/DD,22670143,DBD-Genes-Full-Data
382253,ID/DD,24564546,DBD-Genes-Full-Data
382253,ID/DD,24564546,DBD-Genes-Full-Data
382253,ID/DD,24564546,DBD-Genes-Full-Data
382253,ID/DD,24564546,DBD-Genes-Full-Data
382253,ID/DD,24564546,DBD-Genes-Full-Data
382253,ID/DD,24564546,DBD-Genes-Full-Data
382253,ID/DD,24564546,DBD-Genes-Full-Data
382253,ID/DD,24564546,DBD-Genes-Full-Data
101994,ID/DD,25533962,DBD-Genes-Full-Data
101994,ID/DD,25533962,DBD-Genes-Full-Data
101994,ID/DD,23020937,DBD-Genes-Full-Data
68058,ID/DD,25217958,DBD-Genes-Full-Data
68058,ID/DD,25217958,DBD-Genes-Full-Data
68058,ID/DD,25217958,DBD-Genes-Full-Data
68058,ID/DD,25217958,DBD-Genes-Full-Data
68058,ID/DD,25217958,DBD-Genes-Full-Data
68058,ID/DD,25217958,DBD-Genes-Full-Data
68058,ID/DD,25217958,DBD-Genes-Full-Data
68058,ID/DD,25217958,DBD-Genes-Full-Data
68058,ID/DD,25217958,DBD-Genes-Full-Data
68058,ID/DD,25217958,DBD-Genes-Full-Data
68058,ID/DD,25217958,DBD-Genes-Full-Data
68058,ID/DD,25217958,DBD-Genes-Full-Data
68058,ID/DD,25217958,DBD-Genes-Full-Data
244059,ID/DD,23708187,DBD-Genes-Full-Data
244059,ID/DD,23708187,DBD-Genes-Full-Data
244059,ID/DD,23708187,DBD-Genes-Full-Data
244059,ID/DD,23708187,DBD-Genes-Full-Data
244059,ID/DD,24834135,DBD-Genes-Full-Data
244059,ID/DD,23934111,DBD-Genes-Full-Data
244059,ID/DD,25533962,DBD-Genes-Full-Data
244059,ID/DD,24614520,DBD-Genes-Full-Data
244059,ID/DD,24207121,DBD-Genes-Full-Data
244059,ID/DD,24207121,DBD-Genes-Full-Data
244059,ID/DD,24207121,DBD-Genes-Full-Data
320790,ID/DD,25533962,DBD-Genes-Full-Data
320790,ID/DD,22462537,DBD-Genes-Full-Data
320790,ID/DD,22462537,DBD-Genes-Full-Data
320790,ID/DD,22462537,DBD-Genes-Full-Data
320790,ID/DD,22462537,DBD-Genes-Full-Data
320790,ID/DD,22462537,DBD-Genes-Full-Data
320790,ID/DD,22462537,DBD-Genes-Full-Data
320790,ID/DD,22462537,DBD-Genes-Full-Data
320790,ID/DD,22462537,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,22461308,DBD-Genes-Full-Data
320790,ID/DD,25326637,DBD-Genes-Full-Data
320790,ID/DD,24550764,DBD-Genes-Full-Data
320790,ID/DD,20943277,DBD-Genes-Full-Data
320790,ID/DD,20943277,DBD-Genes-Full-Data
320790,ID/DD,16960397,DBD-Genes-Full-Data
320790,ID/DD,20624498,DBD-Genes-Full-Data
320790,ID/DD,20624498,DBD-Genes-Full-Data
67772,ID/DD,24998929,DBD-Genes-Full-Data
67772,ID/DD,24998929,DBD-Genes-Full-Data
67772,ID/DD,24998929,DBD-Genes-Full-Data
67772,ID/DD,24998929,DBD-Genes-Full-Data
67772,ID/DD,25363768,DBD-Genes-Full-Data
67772,ID/DD,25326637,DBD-Genes-Full-Data
67772,ID/DD,25326637,DBD-Genes-Full-Data
67772,ID/DD,23160955,DBD-Genes-Full-Data
67772,ID/DD,23160955,DBD-Genes-Full-Data
67772,ID/DD,23160955,DBD-Genes-Full-Data
67772,ID/DD,23160955,DBD-Genes-Full-Data
11441,ID/DD,22775350,DBD-Genes-Full-Data
11441,ID/DD,22775350,DBD-Genes-Full-Data
11441,ID/DD,22775350,DBD-Genes-Full-Data
11441,ID/DD,22031302,DBD-Genes-Full-Data
269784,ID/DD,18349135,DBD-Genes-Full-Data
269784,ID/DD,24038936,DBD-Genes-Full-Data
53870,ID/DD,25606055,DBD-Genes-Full-Data
53870,ID/DD,25606055,DBD-Genes-Full-Data
66797,ID/DD,20848651,DBD-Genes-Full-Data
66797,ID/DD,25661985,DBD-Genes-Full-Data
66797,ID/DD,23375656,DBD-Genes-Full-Data
66797,ID/DD,21827697,DBD-Genes-Full-Data
66797,ID/DD,21827697,DBD-Genes-Full-Data
66797,ID/DD,21827697,DBD-Genes-Full-Data
66797,ID/DD,21827697,DBD-Genes-Full-Data
66797,ID/DD,22190369,DBD-Genes-Full-Data
66797,ID/DD,22031302,DBD-Genes-Full-Data
12808,ID/DD,22102821,DBD-Genes-Full-Data
229663,ID/DD,22495306,DBD-Genes-Full-Data
216033,ID/DD,23375656,DBD-Genes-Full-Data
216033,ID/DD,23375656,DBD-Genes-Full-Data
216033,ID/DD,21658582,DBD-Genes-Full-Data
216033,ID/DD,23632794,DBD-Genes-Full-Data
216033,ID/DD,20531469,DBD-Genes-Full-Data
216033,ID/DD,20531469,DBD-Genes-Full-Data
12387,ID/DD,23033978,DBD-Genes-Full-Data
12387,ID/DD,23033978,DBD-Genes-Full-Data
12387,ID/DD,23033978,DBD-Genes-Full-Data
12387,ID/DD,25533962,DBD-Genes-Full-Data
12387,ID/DD,25533962,DBD-Genes-Full-Data
12387,ID/DD,25326669,DBD-Genes-Full-Data
12387,ID/DD,25326669,DBD-Genes-Full-Data
12387,ID/DD,25326669,DBD-Genes-Full-Data
12387,ID/DD,25326669,DBD-Genes-Full-Data
12387,ID/DD,25326669,DBD-Genes-Full-Data
12387,ID/DD,25326669,DBD-Genes-Full-Data
12387,ID/DD,25326669,DBD-Genes-Full-Data
12387,ID/DD,24614104,DBD-Genes-Full-Data
72584,ID/DD,20002452,DBD-Genes-Full-Data
72584,ID/DD,24898194,DBD-Genes-Full-Data
72584,ID/DD,25167861,DBD-Genes-Full-Data
72584,ID/DD,17236139,DBD-Genes-Full-Data
72584,ID/DD,17236139,DBD-Genes-Full-Data
72584,ID/DD,17236139,DBD-Genes-Full-Data
72584,ID/DD,17236139,DBD-Genes-Full-Data
72584,ID/DD,25649377,DBD-Genes-Full-Data
72584,ID/DD,25385192,DBD-Genes-Full-Data
72584,ID/DD,25385192,DBD-Genes-Full-Data
72584,ID/DD,25385192,DBD-Genes-Full-Data
72584,ID/DD,25385192,DBD-Genes-Full-Data
72584,ID/DD,25385192,DBD-Genes-Full-Data
72584,ID/DD,25385192,DBD-Genes-Full-Data
72584,ID/DD,25385192,DBD-Genes-Full-Data
72584,ID/DD,17273978,DBD-Genes-Full-Data
72108,ID/DD,23486545,DBD-Genes-Full-Data
72108,ID/DD,23486545,DBD-Genes-Full-Data
72108,ID/DD,23176823,DBD-Genes-Full-Data
72108,ID/DD,23176823,DBD-Genes-Full-Data
72108,ID/DD,23176823,DBD-Genes-Full-Data
72108,ID/DD,24123876,DBD-Genes-Full-Data
13205,ID/DD,23020937,DBD-Genes-Full-Data
64451,ID/DD,25217958,DBD-Genes-Full-Data
64451,ID/DD,22542183,DBD-Genes-Full-Data
244667,ID/DD,24311194,DBD-Genes-Full-Data
13405,ID/DD,25106414,DBD-Genes-Full-Data
13405,ID/DD,14977063,DBD-Genes-Full-Data
13405,ID/DD,14977063,DBD-Genes-Full-Data
13405,ID/DD,14977063,DBD-Genes-Full-Data
13405,ID/DD,14977063,DBD-Genes-Full-Data
13405,ID/DD,14977063,DBD-Genes-Full-Data
13405,ID/DD,14977063,DBD-Genes-Full-Data
13405,ID/DD,14977063,DBD-Genes-Full-Data
13405,ID/DD,14977063,DBD-Genes-Full-Data
13405,ID/DD,14977063,DBD-Genes-Full-Data
13405,ID/DD,14977063,DBD-Genes-Full-Data
13405,ID/DD,14977063,DBD-Genes-Full-Data
13405,ID/DD,14977063,DBD-Genes-Full-Data
13405,ID/DD,14977063,DBD-Genes-Full-Data
13405,ID/DD,25167861,DBD-Genes-Full-Data
13405,ID/DD,19073314,DBD-Genes-Full-Data
103967,ID/DD,25106414,DBD-Genes-Full-Data
103967,ID/DD,25217958,DBD-Genes-Full-Data
103967,ID/DD,25217958,DBD-Genes-Full-Data
13483,ID/DD,23832105,DBD-Genes-Full-Data
13483,ID/DD,23832105,DBD-Genes-Full-Data
13483,ID/DD,18252227,DBD-Genes-Full-Data
99586,ID/DD,21114665,DBD-Genes-Full-Data
99586,ID/DD,19081848,DBD-Genes-Full-Data
99586,ID/DD,20544545,DBD-Genes-Full-Data
99586,ID/DD,24038936,DBD-Genes-Full-Data
13508,ID/DD,25363768,DBD-Genes-Full-Data
13548,ID/DD,25217958,DBD-Genes-Full-Data
13548,ID/DD,25217958,DBD-Genes-Full-Data
13548,ID/DD,23099646,DBD-Genes-Full-Data
13548,ID/DD,25533962,DBD-Genes-Full-Data
13548,ID/DD,24901346,DBD-Genes-Full-Data
13548,ID/DD,25326637,DBD-Genes-Full-Data
13548,ID/DD,23160955,DBD-Genes-Full-Data
13548,ID/DD,23160955,DBD-Genes-Full-Data
13548,ID/DD,22495309,DBD-Genes-Full-Data
13548,ID/DD,25156961,DBD-Genes-Full-Data
13548,ID/DD,25167861,DBD-Genes-Full-Data
13548,ID/DD,25167861,DBD-Genes-Full-Data
13548,ID/DD,21294719,DBD-Genes-Full-Data
13548,ID/DD,24088041,DBD-Genes-Full-Data
13548,ID/DD,25590979,DBD-Genes-Full-Data
245527,ID/DD,22102821,DBD-Genes-Full-Data
20624,ID/DD,25326637,DBD-Genes-Full-Data
20624,ID/DD,22305528,DBD-Genes-Full-Data
20624,ID/DD,22305528,DBD-Genes-Full-Data
20624,ID/DD,22305528,DBD-Genes-Full-Data
20624,ID/DD,22305528,DBD-Genes-Full-Data
20624,ID/DD,22305528,DBD-Genes-Full-Data
20624,ID/DD,22305528,DBD-Genes-Full-Data
20624,ID/DD,22305528,DBD-Genes-Full-Data
20624,ID/DD,22581936,DBD-Genes-Full-Data
20624,ID/DD,23879989,DBD-Genes-Full-Data
20624,ID/DD,23879989,DBD-Genes-Full-Data
20624,ID/DD,23879989,DBD-Genes-Full-Data
20624,ID/DD,23879989,DBD-Genes-Full-Data
20624,ID/DD,23879989,DBD-Genes-Full-Data
77683,ID/DD,25081361,DBD-Genes-Full-Data
77683,ID/DD,16826528,DBD-Genes-Full-Data
77683,ID/DD,16826528,DBD-Genes-Full-Data
77683,ID/DD,23232695,DBD-Genes-Full-Data
77683,ID/DD,21910222,DBD-Genes-Full-Data
77683,ID/DD,21910222,DBD-Genes-Full-Data
77683,ID/DD,22670141,DBD-Genes-Full-Data
77683,ID/DD,22670141,DBD-Genes-Full-Data
77683,ID/DD,22670141,DBD-Genes-Full-Data
77683,ID/DD,22670141,DBD-Genes-Full-Data
77683,ID/DD,22670141,DBD-Genes-Full-Data
77683,ID/DD,22670141,DBD-Genes-Full-Data
77683,ID/DD,22670141,DBD-Genes-Full-Data
77683,ID/DD,22670141,DBD-Genes-Full-Data
77683,ID/DD,22670141,DBD-Genes-Full-Data
77683,ID/DD,22670141,DBD-Genes-Full-Data
328572,ID/DD,17220215,DBD-Genes-Full-Data
328572,ID/DD,17220215,DBD-Genes-Full-Data
328572,ID/DD,20014264,DBD-Genes-Full-Data
328572,ID/DD,20014264,DBD-Genes-Full-Data
328572,ID/DD,25533962,DBD-Genes-Full-Data
328572,ID/DD,25533962,DBD-Genes-Full-Data
328572,ID/DD,19353645,DBD-Genes-Full-Data
328572,ID/DD,24476420,DBD-Genes-Full-Data
328572,ID/DD,24476420,DBD-Genes-Full-Data
328572,ID/DD,24476420,DBD-Genes-Full-Data
328572,ID/DD,24476420,DBD-Genes-Full-Data
328572,ID/DD,24476420,DBD-Genes-Full-Data
328572,ID/DD,24352918,DBD-Genes-Full-Data
13869,ID/DD,23633123,DBD-Genes-Full-Data
229542,ID/DD,23033978,DBD-Genes-Full-Data
229542,ID/DD,23033978,DBD-Genes-Full-Data
229542,ID/DD,23644463,DBD-Genes-Full-Data
14812,ID/DD,25217958,DBD-Genes-Full-Data
14812,ID/DD,25217958,DBD-Genes-Full-Data
14812,ID/DD,20890276,DBD-Genes-Full-Data
14812,ID/DD,24272827,DBD-Genes-Full-Data
14812,ID/DD,23160955,DBD-Genes-Full-Data
14812,ID/DD,23160955,DBD-Genes-Full-Data
14812,ID/DD,22495309,DBD-Genes-Full-Data
50708,ID/DD,25081361,DBD-Genes-Full-Data
51810,ID/DD,23708187,DBD-Genes-Full-Data
51810,ID/DD,23934111,DBD-Genes-Full-Data
51810,ID/DD,25590979,DBD-Genes-Full-Data
331461,ID/DD,21271657,DBD-Genes-Full-Data
331461,ID/DD,21271657,DBD-Genes-Full-Data
331461,ID/DD,20848651,DBD-Genes-Full-Data
331461,ID/DD,24950661,DBD-Genes-Full-Data
331461,ID/DD,21484992,DBD-Genes-Full-Data
331461,ID/DD,21484992,DBD-Genes-Full-Data
331461,ID/DD,21484992,DBD-Genes-Full-Data
331461,ID/DD,21484992,DBD-Genes-Full-Data
331461,ID/DD,21484992,DBD-Genes-Full-Data
331461,ID/DD,24817631,DBD-Genes-Full-Data
331461,ID/DD,22031302,DBD-Genes-Full-Data
331461,ID/DD,18801879,DBD-Genes-Full-Data
331461,ID/DD,25167861,DBD-Genes-Full-Data
331461,ID/DD,24188901,DBD-Genes-Full-Data
331461,ID/DD,20655035,DBD-Genes-Full-Data
331461,ID/DD,20655035,DBD-Genes-Full-Data
331461,ID/DD,21933724,DBD-Genes-Full-Data
93757,ID/DD,22825934,DBD-Genes-Full-Data
93757,ID/DD,25478008,DBD-Genes-Full-Data
245666,ID/DD,23934111,DBD-Genes-Full-Data
245666,ID/DD,24306141,DBD-Genes-Full-Data
245666,ID/DD,25649377,DBD-Genes-Full-Data
245666,ID/DD,25649377,DBD-Genes-Full-Data
107351,ID/DD,20531469,DBD-Genes-Full-Data
107351,ID/DD,23454270,DBD-Genes-Full-Data
76719,ID/DD,25217958,DBD-Genes-Full-Data
76719,ID/DD,25217958,DBD-Genes-Full-Data
76719,ID/DD,25217958,DBD-Genes-Full-Data
76719,ID/DD,25217958,DBD-Genes-Full-Data
76719,ID/DD,25533962,DBD-Genes-Full-Data
76719,ID/DD,22544363,DBD-Genes-Full-Data
76719,ID/DD,22544363,DBD-Genes-Full-Data
76719,ID/DD,22544367,DBD-Genes-Full-Data
76719,ID/DD,22544367,DBD-Genes-Full-Data
71206,ID/DD,22495309,DBD-Genes-Full-Data
16536,ID/DD,25284784,DBD-Genes-Full-Data
16536,ID/DD,23692823,DBD-Genes-Full-Data
75605,ID/DD,25363768,DBD-Genes-Full-Data
20591,ID/DD,18697827,DBD-Genes-Full-Data
20591,ID/DD,18697827,DBD-Genes-Full-Data
20591,ID/DD,25533962,DBD-Genes-Full-Data
20591,ID/DD,24583395,DBD-Genes-Full-Data
20591,ID/DD,25167861,DBD-Genes-Full-Data
20591,ID/DD,19826449,DBD-Genes-Full-Data
20591,ID/DD,21575681,DBD-Genes-Full-Data
20591,ID/DD,25649377,DBD-Genes-Full-Data
20591,ID/DD,25649377,DBD-Genes-Full-Data
22289,ID/DD,24527667,DBD-Genes-Full-Data
22289,ID/DD,24527667,DBD-Genes-Full-Data
22289,ID/DD,24527667,DBD-Genes-Full-Data
22289,ID/DD,24527667,DBD-Genes-Full-Data
22289,ID/DD,24527667,DBD-Genes-Full-Data
22289,ID/DD,24739679,DBD-Genes-Full-Data
22289,ID/DD,25533962,DBD-Genes-Full-Data
22289,ID/DD,24664873,DBD-Genes-Full-Data
22289,ID/DD,25326637,DBD-Genes-Full-Data
22289,ID/DD,23913813,DBD-Genes-Full-Data
22289,ID/DD,23913813,DBD-Genes-Full-Data
22289,ID/DD,23076834,DBD-Genes-Full-Data
22289,ID/DD,23076834,DBD-Genes-Full-Data
214162,ID/DD,25533962,DBD-Genes-Full-Data
214162,ID/DD,25533962,DBD-Genes-Full-Data
214162,ID/DD,25533962,DBD-Genes-Full-Data
214162,ID/DD,25326637,DBD-Genes-Full-Data
214162,ID/DD,25326637,DBD-Genes-Full-Data
214162,ID/DD,25326637,DBD-Genes-Full-Data
214162,ID/DD,24818805,DBD-Genes-Full-Data
16728,ID/DD,20447653,DBD-Genes-Full-Data
16728,ID/DD,20447653,DBD-Genes-Full-Data
16728,ID/DD,24690944,DBD-Genes-Full-Data
16728,ID/DD,25284784,DBD-Genes-Full-Data
16728,ID/DD,17294222,DBD-Genes-Full-Data
16728,ID/DD,21271669,DBD-Genes-Full-Data
16728,ID/DD,22354677,DBD-Genes-Full-Data
16773,ID/DD,16216942,DBD-Genes-Full-Data
16773,ID/DD,25326637,DBD-Genes-Full-Data
16773,ID/DD,18406646,DBD-Genes-Full-Data
23928,ID/DD,23160955,DBD-Genes-Full-Data
23928,ID/DD,23160955,DBD-Genes-Full-Data
23928,ID/DD,23160955,DBD-Genes-Full-Data
210126,ID/DD,24260744,DBD-Genes-Full-Data
210126,ID/DD,24038936,DBD-Genes-Full-Data
14725,ID/DD,23033978,DBD-Genes-Full-Data
14725,ID/DD,17632512,DBD-Genes-Full-Data
14725,ID/DD,17632512,DBD-Genes-Full-Data
14725,ID/DD,17632512,DBD-Genes-Full-Data
14725,ID/DD,25682901,DBD-Genes-Full-Data
72899,ID/DD,23375656,DBD-Genes-Full-Data
27385,ID/DD,24076603,DBD-Genes-Full-Data
27385,ID/DD,24076603,DBD-Genes-Full-Data
27385,ID/DD,24076603,DBD-Genes-Full-Data
27385,ID/DD,24076603,DBD-Genes-Full-Data
27385,ID/DD,25473036,DBD-Genes-Full-Data
27385,ID/DD,25590979,DBD-Genes-Full-Data
17762,ID/DD,25217958,DBD-Genes-Full-Data
17762,ID/DD,25217958,DBD-Genes-Full-Data
109241,ID/DD,23708187,DBD-Genes-Full-Data
